route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
3,S990J127,S990J127V6475713,"Pôle Temis par Gare Viotte et Campus",1,0,1,2
3,S990J127,S990J127V6475714,"Pôle Temis par Gare Viotte et Campus",1,0,1,2
12,S985J112,S985J112V6502191,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502191,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502192,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502192,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502193,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502193,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502194,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502194,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502195,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502195,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502196,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502196,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502197,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502197,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502198,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502198,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502199,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502199,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502200,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502200,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502201,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502201,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502202,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502202,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502203,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502203,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502204,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502204,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502205,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502205,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502206,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502206,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502207,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502207,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502208,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502208,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502209,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502209,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502210,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502210,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502211,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S986J12,S986J12V6502211,"Prés de Vaux par Chemin Français et République",0,1,1,2
12,S985J112,S985J112V6502212,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502212,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502213,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502213,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502214,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502214,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502215,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502215,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502216,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502216,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502217,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502217,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502218,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502218,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502219,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502219,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502220,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502220,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502221,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502221,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502222,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502222,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502223,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502223,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502224,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502224,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502225,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502225,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502226,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502226,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502227,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502227,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502228,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502228,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502229,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502229,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502230,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502230,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S985J112,S985J112V6502231,"Pôle Temis par République et Chemin Français",1,2,1,2
12,S986J12,S986J12V6502231,"Pôle Temis par République et Chemin Français",1,2,1,2
4,S985J112,S985J112V6502315,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502315,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502316,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502316,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502317,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502317,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502318,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502318,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502319,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502319,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502320,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502320,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502321,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502321,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502322,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502322,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502323,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502323,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502324,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502324,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502325,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502325,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502326,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502326,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502327,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502327,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502328,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502328,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502329,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502329,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502330,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502330,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502331,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502331,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502332,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502332,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502333,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502333,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502334,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502334,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502335,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502335,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502336,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502336,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502337,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502337,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502338,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502338,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502339,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502339,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502340,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502340,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502341,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502341,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502342,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502342,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502343,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502343,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502344,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502344,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502345,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502345,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502346,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502346,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502347,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502347,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502348,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502348,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502349,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502349,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502350,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502350,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502351,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502351,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502352,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502352,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502353,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502353,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502354,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502354,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502355,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502355,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502356,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502356,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502357,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502357,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502358,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502358,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502359,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502359,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502360,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502360,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502361,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502361,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502362,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502362,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502363,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502363,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502364,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502364,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502365,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502365,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502366,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502366,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502367,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502367,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502368,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502368,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502369,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502369,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502370,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502370,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502371,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502371,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502372,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502372,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502373,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502373,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502374,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502374,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502375,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502375,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502376,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502376,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502377,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502377,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502378,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502378,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502379,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502379,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502380,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502380,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502381,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502381,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502382,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502382,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502383,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502383,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502384,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502384,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502385,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502385,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502386,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502386,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502387,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502387,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502388,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S986J12,S986J12V6502388,"Pôle Orchamps par Centre-ville - 8 Septembre",0,3,1,2
4,S985J112,S985J112V6502389,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502389,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502390,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502390,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502391,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502391,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502392,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502392,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502393,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502393,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502394,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502394,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502395,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502395,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502396,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502396,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502397,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502397,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502398,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502398,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502399,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502399,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502400,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502400,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502401,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502401,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502402,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502402,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502403,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502403,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502404,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502404,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502405,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502405,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502406,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502406,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502407,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502407,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502408,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502408,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502409,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502409,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502410,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502410,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502411,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502411,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502412,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502412,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502413,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502413,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502414,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502414,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502415,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502415,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502416,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502416,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502417,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502417,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502418,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502418,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502419,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502419,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S985J112,S985J112V6502420,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
4,S986J12,S986J12V6502420,"Châteaufarine par Centre-ville - Granvelle",1,4,1,2
